date;supplier_name;country;region;product;unit_price;uom;volume;currency;value
2024.08.31;Inner Mongolia Textile Inc.;China;East Asia;Button;9477.99;MT;2337.441;USD;22154242
2024.09.30;Inner Mongolia Textile Inc.;China;East Asia;Button;9539.64;MT;2409.733;USD;22987987
2024.10.31;Inner Mongolia Textile Inc.;China;East Asia;Button;6725.08;MT;2524.482;USD;16977349
2024.11.30;Inner Mongolia Textile Inc.;China;East Asia;Button;6665.85;MT;2507.269;USD;16713083
2024.12.31;Inner Mongolia Textile Inc.;China;East Asia;Button;7902.88;MT;2616.281;USD;20676154
2025.01.31;Inner Mongolia Textile Inc.;China;East Asia;Button;9472.76;MT;1962.211;USD;18587548
2025.02.28;Inner Mongolia Textile Inc.;China;East Asia;Button;9485.37;MT;1635.176;USD;15510245
2025.03.31;Inner Mongolia Textile Inc.;China;East Asia;Button;7249.70;MT;2294.984;USD;16637946
2025.04.30;Inner Mongolia Textile Inc.;China;East Asia;Button;7437.34;MT;2409.733;USD;17921993
2025.05.31;Inner Mongolia Textile Inc.;China;East Asia;Button;7133.07;MT;2249.084;USD;16042863
2025.06.30;Inner Mongolia Textile Inc.;China;East Asia;Button;7153.01;MT;2111.385;USD;15102764
2024.07.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5693.48;MT;163911.096;USD;933223987
2024.08.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;6514.61;MT;181164.895;USD;1180219349
2024.09.30;Inner Mongolia Textile Inc.;China;East Asia;Buckle;7020.35;MT;186767.934;USD;1311175512
2024.10.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5436.59;MT;195661.645;USD;1063731666
2024.11.30;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5659.36;MT;194327.588;USD;1099769067
2024.12.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5268.76;MT;202776.614;USD;1068381411
2025.01.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5293.18;MT;152082.460;USD;804999665
2025.02.28;Inner Mongolia Textile Inc.;China;East Asia;Buckle;6087.91;MT;126735.383;USD;771553207
2025.03.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5213.77;MT;177874.222;USD;927395418
2025.04.30;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5340.30;MT;186767.934;USD;997396647
2025.05.31;Inner Mongolia Textile Inc.;China;East Asia;Buckle;7508.17;MT;174316.738;USD;1308799341
2025.06.30;Inner Mongolia Textile Inc.;China;East Asia;Buckle;5397.86;MT;163644.285;USD;883328545
2024.07.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;13412.34;MT;4232.036;USD;56761491
2024.08.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;10033.52;MT;4677.514;USD;46931910
2024.09.30;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;10415.62;MT;4822.179;USD;50225983
2024.10.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;10197.06;MT;5051.807;USD;51513599
2024.11.30;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;11517.67;MT;5017.363;USD;57788349
2024.12.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;13075.11;MT;5235.509;USD;68454870
2025.01.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;12696.69;MT;3926.632;USD;49855232
2025.02.28;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;9715.20;MT;3272.193;USD;31790014
2025.03.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;13116.97;MT;4592.552;USD;60240381
2025.04.30;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;10205.00;MT;4822.179;USD;49210348
2025.05.31;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;10169.14;MT;4500.701;USD;45768257
2025.06.30;Macau Fashion & Exports Ltd.;China;East Asia;Zipper;13548.70;MT;4225.147;USD;57245272
2024.07.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;6785.04;MT;18771.146;USD;127363033
2024.08.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;6268.63;MT;20747.056;USD;130055673
2024.09.30;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;7012.46;MT;21388.717;USD;149987559
2024.10.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;6075.12;MT;22407.228;USD;136126608
2024.11.30;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;6669.85;MT;22254.451;USD;148433796
2024.12.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;6611.10;MT;23222.036;USD;153523236
2025.01.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;4901.03;MT;17416.527;USD;85358888
2025.02.28;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;5306.63;MT;14513.772;USD;77019169
2025.03.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;7017.92;MT;20370.207;USD;142956488
2025.04.30;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;7084.13;MT;21388.717;USD;151520426
2025.05.31;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;7054.74;MT;19962.803;USD;140832378
2025.06.30;Macau Fashion & Exports Ltd.;China;East Asia;Cotton;5518.04;MT;18740.590;USD;103411399
2024.07.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6590.81;MT;55295.460;USD;364441735
2024.08.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6672.99;MT;61116.034;USD;407826665
2024.09.30;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6387.35;MT;63006.221;USD;402442774
2024.10.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6346.96;MT;66006.517;USD;418940821
2024.11.30;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;8065.53;MT;65556.473;USD;528747976
2024.12.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;8015.13;MT;68406.754;USD;548289044
2025.01.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6296.79;MT;51305.066;USD;323057069
2025.02.28;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;8673.10;MT;42754.221;USD;370811845
2025.03.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6654.72;MT;60005.925;USD;399322406
2025.04.30;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;7660.00;MT;63006.221;USD;482627443
2025.05.31;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6438.57;MT;58805.806;USD;378625586
2025.06.30;Macau Fashion & Exports Ltd.;China;East Asia;Nylon;6456.58;MT;55205.451;USD;356438433
2024.07.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1882.08;MT;130126.154;USD;244907632
2024.08.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1805.08;MT;143823.644;USD;259613226
2024.09.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;2320.70;MT;148271.798;USD;344094124
2024.10.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1879.06;MT;155332.359;USD;291879253
2024.11.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;2398.48;MT;154273.275;USD;370021780
2024.12.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1741.68;MT;160980.809;USD;280377236
2025.01.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;2281.30;MT;120735.607;USD;275433885
2025.02.28;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1734.34;MT;100613.006;USD;174497334
2025.03.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1999.89;MT;141211.236;USD;282406626
2025.04.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;2446.86;MT;148271.798;USD;362800641
2025.05.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;1872.26;MT;138387.011;USD;259095870
2025.06.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Polyester;2423.00;MT;129914.337;USD;314781801
2024.07.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;18122.43;MT;3722.011;USD;67451892
2024.08.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;20193.24;MT;4113.801;USD;83070975
2024.09.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;20273.01;MT;4241.032;USD;85978502
2024.10.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;15743.27;MT;4442.986;USD;69947120
2024.11.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;19647.19;MT;4412.693;USD;86697004
2024.12.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;14724.63;MT;4604.549;USD;67800288
2025.01.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;14195.26;MT;3453.412;USD;49022097
2025.02.28;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;14749.44;MT;2877.843;USD;42446589
2025.03.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;20590.99;MT;4039.078;USD;83168606
2025.04.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;20886.32;MT;4241.032;USD;88579534
2025.05.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;15438.61;MT;3958.297;USD;61110586
2025.06.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Linen;15574.33;MT;3715.952;USD;57873481
2024.07.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;57793.25;MT;232.759;USD;13451885
2024.08.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;76916.31;MT;257.260;USD;19787465
2024.09.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;77573.11;MT;265.216;USD;20573644
2024.10.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;77076.17;MT;277.846;USD;21415268
2024.11.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;75312.91;MT;275.951;USD;20782680
2024.12.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;55373.56;MT;287.949;USD;15944761
2025.01.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;63851.84;MT;215.962;USD;13789554
2025.02.28;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;57949.86;MT;179.968;USD;10429127
2025.03.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;77633.50;MT;252.587;USD;19609199
2025.04.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;76368.36;MT;265.216;USD;20254124
2025.05.31;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;77039.75;MT;247.535;USD;19070041
2025.06.30;Hong Kong Textile Holdings Ltd.;China;East Asia;Silk;68756.96;MT;232.380;USD;15977733
2024.07.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;10158.63;MT;163911.096;USD;1665111747
2024.08.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;7502.33;MT;181164.895;USD;1359158594
2024.09.30;Xining Cotton & Thread Co.;China;East Asia;Buckle;9521.33;MT;186767.934;USD;1778278475
2024.10.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;9424.40;MT;195661.645;USD;1843993088
2024.11.30;Xining Cotton & Thread Co.;China;East Asia;Buckle;7192.76;MT;194327.588;USD;1397750813
2024.12.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;6836.25;MT;202776.614;USD;1386231907
2025.01.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;7199.30;MT;152082.460;USD;1094887875
2025.02.28;Xining Cotton & Thread Co.;China;East Asia;Buckle;7302.56;MT;126735.383;USD;925492858
2025.03.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;10086.26;MT;177874.222;USD;1794085268
2025.04.30;Xining Cotton & Thread Co.;China;East Asia;Buckle;7547.56;MT;186767.934;USD;1409642226
2025.05.31;Xining Cotton & Thread Co.;China;East Asia;Buckle;8782.41;MT;174316.738;USD;1530920716
2025.06.30;Xining Cotton & Thread Co.;China;East Asia;Buckle;9464.19;MT;163644.285;USD;1548760574
2024.07.31;Xining Cotton & Thread Co.;China;East Asia;Denim;5631.78;MT;29618.602;USD;166805536
2024.08.31;Xining Cotton & Thread Co.;China;East Asia;Denim;7334.59;MT;32736.350;USD;240107585
2024.09.30;Xining Cotton & Thread Co.;China;East Asia;Denim;5416.48;MT;33748.814;USD;182799934
2024.10.31;Xining Cotton & Thread Co.;China;East Asia;Denim;7302.40;MT;35355.901;USD;258182963
2024.11.30;Xining Cotton & Thread Co.;China;East Asia;Denim;7421.03;MT;35114.838;USD;260588395
2024.12.31;Xining Cotton & Thread Co.;China;East Asia;Denim;5358.41;MT;36641.570;USD;196340424
2025.01.31;Xining Cotton & Thread Co.;China;East Asia;Denim;5092.44;MT;27481.177;USD;139946304
2025.02.28;Xining Cotton & Thread Co.;China;East Asia;Denim;5189.71;MT;22900.981;USD;118849385
2025.03.31;Xining Cotton & Thread Co.;China;East Asia;Denim;6952.57;MT;32141.728;USD;223467513
2025.04.30;Xining Cotton & Thread Co.;China;East Asia;Denim;6302.11;MT;33748.814;USD;212688895
2025.05.31;Xining Cotton & Thread Co.;China;East Asia;Denim;6392.50;MT;31498.893;USD;201356783
2025.06.30;Xining Cotton & Thread Co.;China;East Asia;Denim;7400.71;MT;29570.390;USD;218841936
2024.07.31;Xining Cotton & Thread Co.;China;East Asia;Button;9686.06;MT;2114.827;USD;20484344
2024.08.31;Xining Cotton & Thread Co.;China;East Asia;Button;9170.61;MT;2337.441;USD;21435766
2024.09.30;Xining Cotton & Thread Co.;China;East Asia;Button;9519.86;MT;2409.733;USD;22940307
2024.10.31;Xining Cotton & Thread Co.;China;East Asia;Button;9601.15;MT;2524.482;USD;24237923
2024.11.30;Xining Cotton & Thread Co.;China;East Asia;Button;8211.09;MT;2507.269;USD;20587410
2024.12.31;Xining Cotton & Thread Co.;China;East Asia;Button;8023.24;MT;2616.281;USD;20991061
2025.01.31;Xining Cotton & Thread Co.;China;East Asia;Button;7952.58;MT;1962.211;USD;15604634
2025.02.28;Xining Cotton & Thread Co.;China;East Asia;Button;6810.70;MT;1635.176;USD;11136693
2025.03.31;Xining Cotton & Thread Co.;China;East Asia;Button;8322.58;MT;2294.984;USD;19100177
2025.04.30;Xining Cotton & Thread Co.;China;East Asia;Button;7398.52;MT;2409.733;USD;17828456
2025.05.31;Xining Cotton & Thread Co.;China;East Asia;Button;7051.17;MT;2249.084;USD;15858677
2025.06.30;Xining Cotton & Thread Co.;China;East Asia;Button;8486.24;MT;2111.385;USD;17917708
2024.07.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1582.09;MT;5766.293;USD;9122783
2024.08.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1209.46;MT;3823.963;USD;4624931
2024.09.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1238.04;MT;5256.306;USD;6507543
2024.10.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1591.64;MT;6194.932;USD;9860097
2024.11.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1145.31;MT;6494.511;USD;7438227
2024.12.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1541.53;MT;6776.881;USD;10446761
2025.01.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1159.89;MT;5350.169;USD;6205613
2025.02.28;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1242.18;MT;4458.474;USD;5538240
2025.03.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1239.01;MT;6257.508;USD;7753106
2025.04.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1234.65;MT;6570.383;USD;8112154
2025.05.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1644.97;MT;6132.357;USD;10087567
2025.06.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Cotton;1683.78;MT;5756.907;USD;9693364
2024.07.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;26907.63;MT;0.457;USD;12292
2024.08.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;23842.38;MT;0.303;USD;7223
2024.09.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;23208.43;MT;0.416;USD;9665
2024.10.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;19874.55;MT;0.491;USD;9754
2024.11.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;19699.51;MT;0.515;USD;10136
2024.12.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;22337.29;MT;0.537;USD;11993
2025.01.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;26431.06;MT;0.424;USD;11203
2025.02.28;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;23860.94;MT;0.353;USD;8428
2025.03.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;27624.22;MT;0.496;USD;13695
2025.04.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;26950.81;MT;0.521;USD;14029
2025.05.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;21080.26;MT;0.486;USD;10242
2025.06.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Zipper;19336.57;MT;0.456;USD;8819
2024.07.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;5786.60;MT;2.284;USD;13219
2024.08.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;5923.11;MT;1.515;USD;8973
2024.09.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;5680.78;MT;2.082;USD;11830
2024.10.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;4448.47;MT;2.454;USD;10918
2024.11.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;4428.91;MT;2.573;USD;11395
2024.12.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;4239.33;MT;2.685;USD;11382
2025.01.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;5584.33;MT;2.120;USD;11837
2025.02.28;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;4105.86;MT;1.766;USD;7252
2025.03.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;4080.20;MT;2.479;USD;10115
2025.04.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;5675.00;MT;2.603;USD;14772
2025.05.31;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;4358.52;MT;2.430;USD;10589
2025.06.30;Dhaka Textiles & Apparel (Pvt.) Ltd.;Bangladesh;South Asia;Nylon;5662.59;MT;2.281;USD;12915
2024.07.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;10595.76;MT;4.458;USD;47234
2024.08.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;8518.01;MT;2.956;USD;25181
2024.09.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;9245.38;MT;4.064;USD;37569
2024.10.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;11801.03;MT;4.789;USD;56518
2024.11.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;8569.43;MT;5.021;USD;43025
2024.12.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;11606.07;MT;5.239;USD;60805
2025.01.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;11503.84;MT;4.136;USD;47581
2025.02.28;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;11431.95;MT;3.447;USD;39403
2025.03.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;11643.23;MT;4.838;USD;56325
2025.04.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;11810.22;MT;5.079;USD;59990
2025.05.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;9179.52;MT;4.741;USD;43519
2025.06.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Linen;10566.20;MT;4.451;USD;47026
2024.07.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1025.35;MT;215.896;USD;221369
2024.08.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1434.93;MT;143.173;USD;205442
2024.09.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1399.60;MT;196.801;USD;275442
2024.10.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1196.96;MT;231.944;USD;277628
2024.11.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1331.21;MT;243.161;USD;323699
2024.12.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1015.99;MT;253.733;USD;257790
2025.01.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1009.64;MT;200.315;USD;202247
2025.02.28;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1063.26;MT;166.930;USD;177490
2025.03.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1031.50;MT;234.287;USD;241667
2025.04.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1395.76;MT;246.001;USD;343360
2025.05.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1237.07;MT;229.601;USD;284033
2025.06.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Polyester;1240.53;MT;215.544;USD;267389
2024.07.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;10413.04;MT;61.096;USD;636199
2024.08.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;10367.25;MT;40.517;USD;420045
2024.09.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;10434.68;MT;55.693;USD;581137
2024.10.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;9860.73;MT;65.638;USD;647238
2024.11.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;7623.55;MT;68.812;USD;524593
2024.12.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;8644.35;MT;71.804;USD;620699
2025.01.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;10361.52;MT;56.687;USD;587367
2025.02.28;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;8092.67;MT;47.239;USD;382294
2025.03.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;7712.74;MT;66.301;USD;511362
2025.04.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;10429.75;MT;69.616;USD;726078
2025.05.31;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;8157.90;MT;64.975;USD;530059
2025.06.30;Chittagong Knitwear Enterprise;Bangladesh;South Asia;Denim;7824.13;MT;60.997;USD;477248
2024.07.31;Knit Asia Trading Group;Bangladesh;South Asia;Silk;105501.37;MT;0.004;USD;429
2024.08.31;Knit Asia Trading Group;Bangladesh;South Asia;Silk;108775.34;MT;0.003;USD;294
2024.09.30;Knit Asia Trading Group;Bangladesh;South Asia;Silk;121054.82;MT;0.004;USD;449
2024.10.31;Knit Asia Trading Group;Bangladesh;South Asia;Silk;143031.80;MT;0.004;USD;625
2024.11.30;Knit Asia Trading Group;Bangladesh;South Asia;Silk;145355.45;MT;0.005;USD;666
2024.12.31;Knit Asia Trading Group;Bangladesh;South Asia;Silk;104954.87;MT;0.005;USD;502
